Total expenses,Institutional grants (funded)_per_dollar,Institutional grants (unfunded)_per_dollar,Sales and services of educational activities - Total_per_dollar,Sales and services of auxiliary enterprises - Total_per_dollar,Instruction-Total amount_per_dollar,Research-Total amount_per_dollar,Public service-Total amount_per_dollar,Academic support-Total amount_per_dollar,Student service-Total amount_per_dollar,Institutional support-Total amount_per_dollar,Auxiliary enterprises-Total amount_per_dollar,Net grant aid to students-Total amount_per_dollar
5591438.666666667,0.0223070198510627,0.1080946012940259,0.0,0.0137481909843596,0.2990521640345871,0.0056336127207809,0.0239442252071559,0.049617522407471,0.1622036928361192,0.2136534210992567,0.0021871234570756,0.0
125024979.5,0.0630820219410633,0.1919203247433179,0.0255352398064847,0.165936657215502,0.3449775850593121,0.0104763557802996,0.0344953265919151,0.112006878326796,0.1862682715603511,0.1924248785819637,0.1131970684839557,0.0
8632210.0,0.0126018906707166,0.2036908084179292,0.0,0.1084526442243643,0.3559258675742751,0.0,0.0,0.0481532732251262,0.2408402367412284,0.2334306432921967,0.1216499791671735,0.0
45478500.0,0.0429177156971609,0.403927130402278,0.0,0.2005196594727911,0.3741584851449953,0.0,0.0013596168152716,0.090694870469929,0.1886019401108949,0.2320290540218638,0.1131560334370453,0.0
29701841.33333333,0.0105303516311738,0.4131923684102907,0.0,0.1971936779138406,0.367661942036276,6.602845408327323e-05,0.0009339993331951,0.0506205036177106,0.2249369073908369,0.2278186872005825,0.1240826382436177,0.0
175755166.66666666,0.0187154289442415,0.3656080285928057,0.0,0.2383561981582334,0.3997748762245965,0.0040122101673635,0.0009046675725986,0.0888888045965457,0.1831060442983658,0.1646219978360048,0.1538010736526474,0.0
112032156.0,0.2389493572422784,0.2744958614084573,0.0,0.1625943507386099,0.4176428343186278,0.0,0.0,0.1240666593378184,0.1637751025101519,0.1275736554303807,0.166941748403021,0.0
61258616.833333336,0.0929734072976035,0.4318957049256045,0.0098712888285612,0.1512183315946618,0.4464307512482441,0.0082808241445194,0.0065211397294009,0.0506030687639233,0.1201747669234701,0.2282260176507794,0.1397634315396625,0.0
70850089.5,0.0388675397039077,0.5533659582274298,0.0024871716405288,0.2570828250917971,0.4085706341979991,0.0018571465601324,0.0065248729619929,0.0795116662014473,0.190970438600034,0.1320778336255077,0.1758262987091921,0.0046611067913094
29389273.666666668,0.0497362127164285,0.4565211495926614,0.0,0.2056856208343858,0.3354394172903513,0.0,0.0,0.1174966317926809,0.2519405577688032,0.1467023269181167,0.1484210662300478,0.0
29403180.666666668,0.0389282771698327,0.3882592883205311,0.0,0.1455661338769903,0.3063211517411574,0.0014746760616895,0.0181345970484689,0.0877998040166675,0.171896357879287,0.1757402560824995,0.1704292716994268,0.0098907156779025
37963648.66666666,0.0103115571627616,0.3692006562137082,0.0,0.3044133025288946,0.3813922486867394,0.0,0.0,0.0231888889569852,0.2077684823164082,0.194740554705727,0.1929098253341402,0.0
36437459.16666666,0.045395467681599,0.647510429457085,0.0,0.2509491891711897,0.4075548077801162,0.002961366383235,0.0,0.0455062053700186,0.2536790767358436,0.1190627246214638,0.1712358191093227,0.0
12242403.833333334,0.0142517490063191,0.5268643795622763,0.0,0.2610511418760991,0.2212756065077252,0.0,0.0153400428997992,0.0922576166720416,0.2435181336867897,0.2445365202855109,0.1830720799481333,0.0
29025963.0,0.0570806786554047,0.2669146928906372,0.0111208713385323,0.1882795240936536,0.3945205079558141,0.0,0.0,0.0786368913927162,0.1969989074953344,0.2183136639887997,0.1115300234253496,0.0
117698786.83333331,0.0217433195548329,0.4002866421501957,0.0057413916618378,0.1528338126271907,0.4215321967330218,0.0,0.0105735867532398,0.0875711405130724,0.2019378928149558,0.1534207161560364,0.1066617181968943,0.0
59562633.16666666,0.0133997070126172,0.3385266107512781,0.0,0.1065289986242185,0.2953001918297215,0.0,0.0,0.0513860173279388,0.1614449108234103,0.2941183406770081,0.0880137717439562,0.0
42779784.0,0.0222971322155343,0.4748241248716917,0.009136687085657,0.2336024690229073,0.338115724629808,0.0091781474788808,0.0003330778855732,0.1209436097199555,0.163289635434656,0.216759112201221,0.1432002087715075,0.0
92605852.66666669,0.0203188399633114,0.2519793943333128,0.0,0.0911445111039382,0.4174617987967485,0.0020976805936793,0.0115037167665263,0.0788272820395318,0.1576090108026937,0.2061821467021893,0.0458616730048429,0.0
183228673.3333333,0.0135277098733564,0.1472718944171074,0.0159561653032398,0.1264525128363279,0.1972133082445866,0.0,0.0,0.0709755698353034,0.143583491535768,0.0455536726220543,0.1204998418915583,0.0
1207511833.3333333,0.0887291511704992,0.1646446252907666,0.003903895489775,0.2248338215043027,0.3259243422183164,0.1099065833861393,0.0289788740510617,0.0978089793737011,0.045855451244025,0.1840645868066717,0.2057028840711154,0.0017582988489691
26279595.666666668,0.0019869661363511,0.1989954069181708,0.0,0.0881557195952291,0.2325953340707791,0.0,0.0,0.0080866287300944,0.0827227592935949,0.2780917849484416,0.0287533913985764,0.0
96886544.83333331,0.0451860800093313,0.3601937457882546,0.0,0.2017984045183955,0.4438133066598899,0.0,0.0,0.0558956751182455,0.1467702234380949,0.1767931952037185,0.176727599580051,0.0
43635822.5,0.0229387410615059,0.405408683045526,0.0002707370379768,0.080891726058332,0.4108580971517152,0.0,0.0,0.096597086793387,0.1570072616369268,0.2545018220599218,0.0493576579197057,0.0
25577116.5,0.0378712745043015,0.5073934155165615,0.0,0.2530544441942859,0.281243861089658,0.0,0.0,0.0266228603212563,0.3438726370894858,0.1284425083648502,0.2198181331347495,0.0
18278496.83333333,0.0555994935433284,0.2856057428719453,0.0,0.1304832314757903,0.4420362392855773,0.0,0.0,0.0865830405948498,0.1229084109314204,0.2485904452701121,0.084077145256866,0.0
60817450.833333336,0.0590651578471699,0.478013255542978,0.0005562000084378,0.2343601872713589,0.3921069748881424,0.0,0.0,0.11732414357332,0.130389864389389,0.1784458465669824,0.1810203653033193,0.0
37841474.0,0.0050052093636733,0.0,0.0,0.1439818561683582,0.0638747405382077,0.0,0.0,0.0061103019753758,0.0012938273317084,0.0172717373535713,0.1219903282132544,0.0
65281752.0,0.0484443850914622,0.3504983955291723,0.0,0.2262791190612245,0.3512658024251555,0.0043615199951537,0.0186372117178064,0.100894149307349,0.1851990405118621,0.1124600102644304,0.1792180608142992,0.0
55631892.66666666,0.0134559416212084,0.5374620935360591,0.0,0.2602921898313028,0.3630009579996433,0.0,0.0,0.0653864385871035,0.1118952223556082,0.3022287970812521,0.1470869215678551,0.0
129375333.33333331,0.0397150345506356,0.5231182979238701,0.0035783482683458,0.1778095257725584,0.3525079484497302,0.0094621334308961,0.0116160731308904,0.110560745737209,0.1938996614501476,0.1204325399483672,0.2015208978527591,0.0
52931931.333333336,0.0807524064522766,0.3297310569825294,0.0,0.1103082711372065,0.2805104932439205,0.0292348486257765,0.0650958362285086,0.1008764690581162,0.2292862051497409,0.1498192515098983,0.1435382822545035,0.0
9460923.833333334,0.0700562135026172,0.0,0.0042787223932659,0.0031847136563108,0.5764209989147818,0.0,0.0,0.0899119911528019,0.0960866700420711,0.2370447861302057,0.0004329915420698,0.0
14172152.0,0.0044208529516194,0.3640075974347438,0.0,0.1589446683891056,0.2714278678354564,0.0,0.0,0.0,0.1923983739378465,0.4082430106592139,0.1235098946158635,0.0044208529516194
42908079.333333336,0.001807262591836,0.3322274784023192,0.0196240975223329,0.1450232628294913,0.3523790173844338,0.0,0.0,0.0899327056028096,0.154463858624667,0.2467401477257142,0.1564842706623751,0.0
45696803.833333336,0.0717125209008509,0.4617811180762266,0.0122797428469313,0.2858302092119695,0.3613672536098558,0.0,0.0325117085231011,0.0503559835036311,0.1953477468407773,0.1438142995143026,0.2166030080083317,0.0
25849121.83333333,0.0191759834832815,0.38327358135719,0.0,0.1779207960327163,0.3582115113891264,0.0,0.0,0.0585442325568107,0.1125196767645188,0.2337428471377277,0.2369817321518163,0.0
40536019.5,0.0455585803139847,0.8183297860971935,0.0,0.2406808961595254,0.3517113506092197,0.0136955397573426,0.0,0.066541437301213,0.2435123121384262,0.1344900510848958,0.1900493091089025,0.0
39577421.833333336,0.0513994361541092,0.5403219860232517,0.0296059625005639,0.2130729662528,0.3334200550565591,0.0041648577824871,0.0020924345960534,0.0663829496288016,0.2270700966284518,0.1706721666150638,0.1876419304068614,0.0
6590042.833333333,0.1260236877064304,0.0682228494367145,0.0,0.0186715023121878,0.2873980308221062,0.0,0.0,0.0539725879879839,0.14378659703704,0.3446098997282694,0.1349629062856116,0.0
39647459.66666666,0.0408678474473761,0.4374050690544873,0.0184146770765363,0.2439901677096941,0.3786880704647752,0.0172634095371507,0.0139974247530394,0.0590715820473037,0.1712192422181164,0.1726905260571591,0.1862342437256951,0.0
145614759.16666666,0.0359858382258423,0.3928654702361301,0.0,0.121237020210251,0.3463630858710287,0.007193840372557,0.078629865993838,0.1502027103926067,0.1912974744186731,0.1305937365746996,0.0955675286372499,0.0
58264243.333333336,0.3195078336496031,0.04889219648895,0.0,0.0338439276049982,0.2784156268970683,0.0,0.0,0.0890798032618404,0.2198980300839743,0.2604135137657041,0.1521930259914128,0.0
5992084.0,0.0558019547122503,0.2290500822974666,0.0,0.248922828852199,0.2685401829035329,0.0,0.0107374718600963,0.072591133012599,0.2134586508911869,0.1888940197322556,0.1223782354630987,0.0
6816534.666666667,0.0100209030942604,0.2388561900758567,0.0,0.0870591919530568,0.2791931569921843,0.0,0.0469116908082914,0.0485720408082229,0.1434369829361976,0.1747863430509461,0.3070997854041574,0.0
38247172.833333336,0.0403188406470322,0.3660276990320639,0.0,0.1730411603363955,0.3304388899123729,0.0,0.0299063891158107,0.0719151673071156,0.2390820938978596,0.1650127935164114,0.1636446618928091,0.0
35991676.166666664,0.0159663907845136,0.4763587212204347,0.0,0.221535241363701,0.3270126481142814,0.0,0.0,0.0804101524270493,0.2046282210520555,0.1979821751100533,0.1874056092515872,0.0
127084333.33333331,0.0480455235762079,0.3416445247643953,0.0,0.1348500864255494,0.3557742496452487,0.0110897488019766,0.0064865063356878,0.1167453108565703,0.1868903326662347,0.188349993311528,0.1346638583827537,0.0
15329972.5,0.002577858505617,0.4291572712649463,0.0,0.191436372983274,0.2920839225249751,0.0,0.0,0.0573863608257179,0.2492305949450768,0.2481918890156739,0.1503620440284547,0.0
41865768.0,0.0264314431462637,0.5716333210464454,0.0103933520738629,0.2168660722207858,0.2441052436921735,0.0128439381151047,0.0073269287691079,0.0986335144582402,0.2182439162866107,0.1638158928952806,0.1682882181929637,0.0
76820372.5,0.0784681585170218,0.5570284366949666,0.0146568433610064,0.2542243139995188,0.3967269598091747,0.0071671916630361,0.0056353302200749,0.0579521857955062,0.1725443295223108,0.15035249275835,0.2048458217686113,0.0
32865166.666666668,0.0019473505383105,0.1258779558904818,0.0,0.2491695868472699,0.3233261152892373,0.0122672941462845,0.0198639897358398,0.0498957863188482,0.0781120842229107,0.2614368809935544,0.1735170469240482,0.0
14066687.0,0.0294377655046517,0.0364143430977505,0.0,0.0,0.4846915624126705,0.0,0.0,0.1289069937600327,0.1247683030600358,0.2616331289189368,0.0,0.0
37454294.0,0.0391930806829963,0.4822088267547285,0.0,0.1991151624252571,0.3367492211529427,0.0,0.0,0.0955348137118804,0.2077210292630265,0.1721057848978989,0.1797528075152077,0.0
31358360.166666668,0.0201725418667061,0.4816060614479091,0.0,0.1381261055630986,0.3420227102542846,0.0,0.0,0.1118543023728797,0.2045808666621337,0.1906946760465434,0.1508474446641584,0.0
29739792.33333333,0.0642155178913656,0.5214891659689577,0.0110239897774672,0.2684287685622373,0.3516709156128719,0.0,4.928862034084816e-05,0.1448012745034075,0.221418644292932,0.1282037925460968,0.1536396628279527,0.0
71728846.0,0.0134631586479633,0.0441570791942384,0.0263797473241564,0.0422568046519713,0.4126756502769704,0.0492612693085847,0.0,0.0783112022555983,0.1399198494470876,0.2413273036624623,0.0616486775766614,0.0109504526719045
74010657.33333333,0.0085329963200074,0.4225965506445171,0.0,0.222675378931463,0.388694665108861,0.0,0.0,0.1021558890626796,0.1368533717297255,0.105415435395043,0.1665506263215101,0.0114861926281499
37841474.0,0.0073543382585995,0.0015995544993834,0.0,0.0,0.0672130927035241,0.0,0.0,0.031404643487196,0.0145047512331751,0.0042873109717308,0.0,0.0
39575742.66666666,0.0593229296989903,0.5613162887960292,0.0,0.2096724308260612,0.3787616813558555,0.0,0.0,0.050641917623142,0.2420084296080761,0.1439216621818206,0.1846663092311057,0.0
56046422.333333336,0.0057094604795678,0.3065940272000828,4.2821644987901605e-05,0.0993847142202659,0.3941141512172763,0.0,0.0,0.0660708423333378,0.1807787647843141,0.2402797616573408,0.1187564800077307,0.0
50831543.16666666,0.0420051546798899,0.5883990917857209,0.0030370643315015,0.2897917464037643,0.3022701366673375,0.0,0.0084769870535014,0.0746240476619539,0.2449979918801009,0.1536281380978075,0.2160026986392986,0.0
23036371.5,0.0289257649220784,0.5633646629924625,0.0,0.1605046466048989,0.3050308074776446,0.0,0.0,0.0588441123782594,0.2773987069390102,0.1884401441723001,0.1702861783882356,0.0
38084943.66666666,0.0201676505039861,0.3797821161715254,0.0,0.1061165632462403,0.3686285527830328,0.0,0.0,0.0601050296070194,0.250271841896996,0.2142360396121893,0.0820359184637015,0.0
49169553.0,0.0141697512144015,0.5428159881787008,0.0,0.3045087170103011,0.3022669977631618,0.0003578637373416,0.0,0.0626858115495443,0.118093901185828,0.2172950199486255,0.2993004024258671,0.0
16234260.666666666,0.0656300804335982,0.5364103533141085,0.0059080095260266,0.1821911733912859,0.2394995628791801,0.0,0.0159724037940994,0.048906405387684,0.2685665163850393,0.2155930640676748,0.1467454672301882,0.0
14085546.833333334,0.0120761256446782,0.4542560831356197,0.0,0.2448097713778264,0.268317922717969,0.0,0.0518367876405129,0.083375735939065,0.2985435744708574,0.2011965432983249,0.0967294359332706,0.0
4058453.0,0.0,0.252142873158812,0.0,0.0,0.1693337338143376,0.0,0.0,0.305014989701741,0.2845367434340129,0.2411145330499084,0.0,0.0
13190357.666666666,0.00224525122177,0.3317214951436874,0.0135207604807683,0.1522936590574635,0.3651761477380206,0.0,0.0,0.0248235876747643,0.1653777369140331,0.144756360283685,0.1109739303758581,0.0
8399352.5,0.0100040052690569,0.2200546609594807,0.0,0.1124439651746965,0.1501610987275507,0.0,0.0,0.0430701652299983,0.0617671818551886,0.1263295196465045,0.0700019436022002,0.0
28927051.83333333,0.0497071509954715,0.3113856037558753,0.007477562337828,0.0981545699745839,0.2995557025050214,0.0,0.0,0.091996251421197,0.2553363673522416,0.2061120343114122,0.0766622426455245,0.0
26270974.0,0.0234559568797614,0.5691266655485759,0.0,0.0973883191388336,0.3978828750950256,0.0,2.6378922989303707e-05,0.0405577907643114,0.220749993256182,0.2166324324328439,0.1177663860756234,0.0
16813332.166666668,0.0353748636758926,0.4720319221275124,0.0,0.2458163433853529,0.2435989264987359,0.0,0.0,0.0450487144661082,0.2747091685464332,0.2285193854047947,0.2039524427802051,0.0
5369985.166666667,0.0276269229918108,0.1298133629233178,0.0,0.1914306653423096,0.1846151902778378,0.0,0.0,0.0668729656019223,0.2266681618083923,0.3142612653399321,0.1640878213474891,0.0
17573033.833333332,0.046255454486454,0.5666451561205003,0.0,0.2257106183799433,0.321884971806661,0.0,0.0,0.0565222076100822,0.2818982034433952,0.1843721767526709,0.1553224403871906,0.0
33695462.5,0.0067339531744568,0.3871478738915266,0.0,0.1398741546679566,0.3270115968878599,0.0004490416674549,0.0044660810536928,0.0753198891393759,0.1445830824649857,0.2848373822835444,0.1633329265030862,0.0
46559471.333333336,0.0003914420162302,0.3078083955048344,0.0,0.1327250214911517,0.1696881309090465,0.0,0.0,0.0916621841081328,0.262103061966325,0.3473224932236128,0.127309274144536,0.0
24235892.666666668,0.0234809589160583,0.3297329685043716,0.0,0.0882843074702509,0.4289940534203279,0.0,0.0,0.0327909660380022,0.203879492616997,0.2140606456996192,0.0736381720235928,0.0
25947400.33333333,0.0605581861694789,0.3404009542330387,0.0,0.1281489137235469,0.3354390827155568,0.0,0.0,0.094827765725689,0.1400582827815981,0.2300455571650652,0.1086477565042129,0.0657399191474557
14514051.166666666,0.0795893914617704,0.3818354321864214,0.0,0.2600842193071594,0.2245872496866743,0.0,0.0,0.067412042447556,0.2536769110420779,0.2001212342425829,0.2542025625811089,0.0
15345886.5,0.018571947603027,0.5179718139233381,0.0321116237457727,0.3061635116355122,0.2329745716113131,0.0,0.0,0.0533579905381593,0.3047504836773902,0.145459772993021,0.2212423070725391,0.0
14385075.0,0.1327116473150122,0.0639424542451116,0.0,0.2239489887956788,0.1978715555300661,0.0,0.0,0.073623379324288,0.1538956754367518,0.2625949696705323,0.2179075534885984,0.0151935136475363
37054236.66666666,0.0473118368560824,0.3600965017855358,0.0009604749650309,0.1760546769685625,0.4076752491910282,0.0,0.0057667449812981,0.0644747370768488,0.1701999933250997,0.1781493677151267,0.1661232035455055,0.0021655463419342
77849997.66666667,0.023240707183408,0.684811024592923,0.0,0.0880027536545462,0.4465368877146572,0.0,0.0013512952663629,0.065673530120808,0.2223288655803984,0.165396650215271,0.090739523164961,0.0021613166993329
115655068.5,0.4623164281526206,0.0,0.0257242177558925,0.0342068305751194,0.2348553765861689,0.0,0.284883137943352,0.0916505920360939,0.096741409420663,0.158511836714993,0.0851075022276261,0.0
14364119.166666666,0.0194364975274327,0.3786556119608912,0.0,0.1958502734504604,0.4045804641809165,0.0,0.0,0.027273327990932,0.2611959092746318,0.1590640521349986,0.1154463990511542,0.0308798839794272
64991047.0,0.0157148158166052,0.328601650829434,0.0,0.1189993266816171,0.4293505150024741,0.0,0.0,0.0677573097106744,0.2420259362801156,0.1679140307843735,0.0929522082223622,0.0
63212024.0,0.1033407373044512,0.3838244867252893,0.0,0.2182445305026145,0.3997452815833477,0.0,0.0,0.0650773735705725,0.1900533776084541,0.1967547160542325,0.1483692406368763,0.0
71662279.5,0.017376638151735,0.2217338411625602,0.0054173944234265,0.1281184196771189,0.3458743754678731,0.0,0.0199870630685143,0.0503486379702262,0.2046684057824312,0.2248020127055359,0.1526246245069555,0.0
32215071.83333333,0.0374039623306546,0.6209266976077052,0.0,0.2992312899338509,0.2665894360802579,0.0,0.0,0.1298763258487431,0.2148900428495604,0.1445394366159802,0.2441047586054583,0.0
1870204.5,0.0355540441343892,0.0458508681804583,0.0,0.1728223660389367,0.1186309661144899,0.0,0.0,0.0327179906439821,0.008051436799202,0.2592060565212699,0.0834668080415804,0.0
16952915.333333332,0.0833236430957224,0.4163984204408029,0.0349871976788417,0.2015004951164152,0.2065537656001192,0.0,0.0012657901553451,0.0637317620847356,0.2848178462756435,0.2284049532011662,0.2021846055740344,0.0130403923053863
12892070.0,0.0251315472741512,0.3012682085447359,0.0,0.2325262221918849,0.2124712064599918,0.0,0.0,0.0209414004112605,0.1147917802700937,0.2368273287377434,0.1199512697857416,0.0
18151563.666666668,0.0226335964334092,0.2649951865487585,0.0,0.1270055044477251,0.319098284847489,0.0,0.0,0.052686764855575,0.2372241722939902,0.2044379335473595,0.1286785099928305,0.0
49462017.333333336,0.0,0.2364527866810554,0.0035338125985048,0.0959660110102531,0.3041382285715102,0.0009455133963669,0.0013462350221434,0.1044546862126906,0.1618107812451267,0.3038881882240522,0.0961548933184097,0.0
15453311.0,0.0,0.2539933351499882,0.0,0.1835678451045216,0.3115974304794616,0.0,0.0,0.0274256436047912,0.1907717381731332,0.3968482223647734,0.054271411479391,0.0
45494814.0,0.0187544709308332,0.0,0.0,0.1406629518989424,0.2891854223208825,0.0,0.0,0.080763864646199,0.1369897310346918,0.2304659786790937,0.2346388755430454,0.0
32483221.666666668,0.0085895164442073,0.1879564337137536,0.0,0.0476753768214595,0.470770746107747,0.0075368653140059,0.0,0.0382956934741643,0.139890178175574,0.2890850060900671,0.0544215108384415,0.0
29641469.166666668,0.0235692714623934,0.5531190803829645,0.0180617115722699,0.108953899973975,0.3453975445380392,0.0,0.0,0.0504654472957832,0.2733065609686519,0.2369673253094208,0.0938631218881047,0.0
38564763.5,0.1159831478460036,0.3525381228730557,0.0028028522289092,0.1916201776612303,0.2970422814425748,0.001013438083187,0.0,0.1339739448940222,0.2171446049016567,0.1714857225387453,0.1793400081398139,0.0
19825486.166666668,0.0406971356574635,0.5245224713573018,0.0,0.1469536388082017,0.2695664873859293,0.0,0.0116667168405798,0.1107307103700533,0.2631371368555846,0.1517008447972738,0.1213720467233266,0.0442761483520408
25564162.5,0.0893043402719203,0.3392197508263114,0.0,0.2047472511567707,0.2786906279444907,0.0,0.0063991143852258,0.0721760589653582,0.2347695920020849,0.2588902335447132,0.1490743731581271,0.0
44966380.16666666,0.026956320748389,0.1407577722854357,0.0116009708749775,0.1594374613528394,0.2924633533895644,0.0197461747356351,0.0,0.1053874727986128,0.1330820154484231,0.264585473767344,0.1181834920586465,0.066552014095301
22945601.666666668,0.0417905145365186,0.1676964016560617,0.0,0.1322157311048936,0.3688244682477636,0.0,0.0016179861921249,0.0269345446814389,0.222342829537193,0.2123877117771517,0.1678924595643275,0.0
112336431.33333331,0.0351368440301827,0.5328449873551558,9.712936878233392e-05,0.1144729112426199,0.4254293087833952,0.008309214463385,0.026927214357477,0.0883785522544075,0.1118192618747185,0.2189932408807693,0.0994133948127852,0.0207296627255627
16063738.333333334,0.0174064816585346,0.0379422784837443,0.0135860446764,0.0199767530243842,0.4353528231234675,0.0,0.0,0.0777883168125144,0.068739748520555,0.316122367946108,0.0238804416946117,0.0266709814226514
22567100.0,0.013986821523368,0.03744887468926,0.0,0.0022156147666292,0.4417693677964825,0.0225778603955906,0.0037429414206226,0.1103051787779555,0.144223980927988,0.2773806632959781,0.0,0.0
4915351.0,3.3907378469343626e-05,0.0294960624378604,0.0047640883970781,0.0,0.4656374488820839,0.0,0.0,0.0874260725904077,0.0425492163903113,0.1815772329042897,0.0,0.0
949372166.6666666,0.0178898931978379,0.192282513724421,0.0,0.0716543722842798,0.3478669148540799,0.1574182446539669,0.0295665574073251,0.0831595196334138,0.0794546150060926,0.113879295316747,0.0819153640660415,0.0
110954422.16666669,0.0340282847041038,0.1769262334628925,0.0,0.1125699116456877,0.2437030852126183,0.0858319041942106,0.0172908385491674,0.1285016966568763,0.0901113340483306,0.2829036618854426,0.0907707744915734,0.0608867049617804
24889337.166666668,0.3755330821954459,0.0239439348133705,0.0088843734642645,0.0939746132117098,0.1996336208846274,0.0,0.0,0.0617662156437633,0.0734797323483028,0.0823402200820628,0.0859431484927116,0.0
111823549.5,0.0468793039579437,0.2548621001041168,0.0075924049134808,0.0,0.3670494991158667,0.0163244221945694,0.0012870201966417,0.1375028864857606,0.1580001953583727,0.1538258078038681,0.1660101688449205,0.0
3077957.1666666665,0.0146395799421726,0.0,0.0,0.0,0.4615553725216991,0.0,0.0,0.3171917109741022,0.1026239102417658,0.1186290062624328,0.0,0.0
147317166.66666666,0.1055025268609791,0.1458248246696753,0.0,0.1853981715188205,0.3309526045278724,0.0147165469514188,0.0,0.1214262198453902,0.1922009541770986,0.1918276100431835,0.1462954645475804,0.0
175381946.83333334,0.0029933772706504,0.233303618600022,0.0,0.1252031279718916,0.4120539208177964,0.0351572683391763,0.0465663768751204,0.1130222752373921,0.1276042806614186,0.1332113790605933,0.1084102136886512,0.0091750416489323
14150587.0,0.0176880059227696,0.4419260133872891,0.0,0.1957820195020885,0.3965603688384093,0.0,0.0,0.0769883256433107,0.0986952932294139,0.249656486570722,0.1694976917447547,0.0
36911790.66666666,0.0122416033424261,0.4426405683632868,0.0030685181605747,0.2627405360592458,0.362742096536236,0.0,0.0,0.0460080903507508,0.2354635337297643,0.2300350560072169,0.125359573452284,0.0
19617422.666666668,0.0237904765199533,0.4426357961259878,0.0,0.2798770898684822,0.2370786967802158,0.0,0.0145545962646673,0.0911362668300225,0.2799790060767071,0.172202539416153,0.2050488861363847,0.0
19279057.166666668,0.0029673823174426,0.3563251965044659,0.0,0.2677443173375102,0.2424455092863591,0.0,0.0,0.1497551276344833,0.1815544869790183,0.2110639176053068,0.1871800905754874,0.0091663801366911
16122082.666666666,0.01187518204844,0.180110766499812,0.0,0.0233079481377178,0.2231323380717892,0.0,0.0,0.1131563792171764,0.2296261744347008,0.1721131335223687,0.0,0.2266781268623524
31585239.83333333,0.0162627597376852,0.1399352046501003,0.0,0.0970778708508461,0.33986100965652,0.0,0.0830159597912187,0.0670313151914803,0.1183834238101057,0.26020913703262,0.1130327336071781,0.0
70984000.0,0.0568021948608137,0.3993883903414854,0.0,0.2205872684924302,0.3602550833051579,0.0020501145798114,0.0,0.0910551791013937,0.147631860701003,0.171472914083925,0.2256846613321312,0.0018501822006837
41445444.66666666,0.0729169560363586,0.4777892438102607,0.012023830459727,0.1828103842920123,0.3709469027774295,0.0,0.0,0.0915277146582108,0.1929143334723058,0.212748696611885,0.1318623524801688,0.0
5766072166.666667,0.0062051194699754,0.0485134984869682,0.0,0.017305136630704,0.3510496009805403,0.4398517037869192,0.0,0.0087410745495063,0.0209984075525936,0.0889968916737745,0.0171082088144751,0.0
199589144.3333333,0.0123255041828569,0.4057144311988658,0.0017347787183342,0.25869878597756,0.3358951821950543,0.0072676673114918,0.0095041917551985,0.0784584145878221,0.1692750347028309,0.215543471282948,0.1840560381646541,0.0
84393627.66666667,0.0171195133243926,0.3659657569801587,0.0,0.1582014468288271,0.40442713441362,0.0,0.0,0.1994307603390418,0.0599867881810018,0.1574285448716126,0.1787267721947237,0.0
69594086.0,0.0259053142341242,0.4901491438032057,0.0,0.2575756940036542,0.29517482036237,0.0001352653250833,0.0,0.0714912542999702,0.1556297446500459,0.2139250764305844,0.2635959421417887,0.0
11148247.666666666,0.2167412977280166,0.210841102890221,0.0,0.2155492718242744,0.2624298832255939,0.0042615217584419,0.0126063160359761,0.0067499397438933,0.0067050896459273,0.2041387491002697,0.1983944083529061,0.0582140966070512
46092045.5,0.2282320782082308,0.0,0.0,0.091559684993079,0.4562441076013142,0.0002746894797715,0.0022506161068508,0.0639046745423061,0.1378205088916409,0.2899652464617421,0.0495378354745976,0.0
28570670.83333333,0.0731750873309619,0.3622886873645629,0.0,0.1489460010054016,0.3399502199297911,0.0,0.0,0.0570655834268271,0.1595185213974529,0.2772740577057387,0.1661916117067021,0.0
92943358.83333331,0.0968106968187845,0.4538074768989277,0.007092911298613,0.2456939881089191,0.4019850347815689,0.0,0.0,0.0160972806676398,0.2122592682357206,0.2227147938253354,0.1469436224897352,0.0
69252089.0,0.1119835653381276,0.3323272289061681,0.0,0.2169304235717712,0.3279920817021611,0.0,0.0,0.0574303108748098,0.1862416261069996,0.243305293409031,0.1632646152618828,0.0
64032833.333333336,0.0486417124548083,0.5318443402733494,0.0,0.2303792065008316,0.3623115224741473,0.0021473358719615,0.0007079701299073,0.0475745515972274,0.1713521969198093,0.2207903757707634,0.1951160472361835,0.0
80678959.5,0.2175565158761539,0.0,0.0,0.0,0.1365863508275248,0.0034126204449459,0.0111640941527016,0.0262065745489276,0.1789507750571985,0.6162034125721052,0.0,0.0
52602715.16666666,0.0066519886959827,0.5270807044621154,0.0,0.1927311255298922,0.336956589480991,0.0,0.0,0.0171916949622857,0.2367526174369751,0.340987715364794,0.0599273406961112,0.0
205078514.8333333,0.1066782870182494,0.1749880000634456,0.0,0.0591771969702898,0.2838693660684619,0.023077606823804,0.0,0.1571844683950961,0.1567558415019371,0.1460834274018444,0.1531469911683556,0.0069477325200283
25847323.0,0.0052913152102186,0.6711190361957406,0.0121277485228676,0.2361501808136958,0.2603939745197856,0.0,0.0,0.043138735618127,0.312347562389085,0.1825476665417149,0.0871824327803695,0.0
67937269.5,0.0111295636729507,0.5523641948351584,0.0,0.2948733439063713,0.3491598476248249,0.0,0.0,0.0984647756560189,0.1768567374250055,0.1119179240294116,0.2636007152647389,0.0
