,unitid,log_yield_per_dollar,Total expenses,Institutional grants (funded)_per_dollar,Institutional grants (unfunded)_per_dollar,Sales and services of educational activities - Total_per_dollar,Sales and services of auxiliary enterprises - Total_per_dollar,Instruction-Total amount_per_dollar,Research-Total amount_per_dollar,Public service-Total amount_per_dollar,Academic support-Total amount_per_dollar,Student service-Total amount_per_dollar,Institutional support-Total amount_per_dollar,Auxiliary enterprises-Total amount_per_dollar,Net grant aid to students-Total amount_per_dollar
648,192749,0.37444434810466054,61059671.333333336,0.012460425734140046,0.5938369501213714,0.0,0.2603854336720035,0.3527908742865053,0.0,0.0,0.08749625107164295,0.20748326279341148,0.20177411261750758,0.15045549923093265,0.0
649,192785,2.300528210077271,11269903.0,0.005270956339789851,0.016717091531311318,0.0,0.03268457590096383,0.42954217677531625,0.0013582784755704345,0.0,0.0638841493725959,0.1375404177539653,0.32573823690703757,0.041932274542794794,0.0
650,192800,0.6613966478210682,37841474.0,0.0,6.79104977077091e-05,0.0,0.1439818561683582,0.0031949821334479023,0.0,0.0006774885847910329,0.004742389263166651,0.0007175328318341933,0.005028274885204877,0.12199032821325441,0.0
651,192819,-1.2003887834319071,187916216.33333334,0.007545963981547386,0.32870541566477435,0.0,0.25132385106611577,0.4034951833649538,0.004796544532384325,0.004530044558918313,0.08928057936685184,0.19318033079667743,0.11665723566106496,0.18493599174904632,0.00312408997010297
652,192864,-0.06278832209474974,58515891.833333336,0.02391635199977342,0.30103614502147025,0.0,0.22322784900675027,0.3590910293768031,0.0,0.0,0.06873779994882358,0.17309681494472423,0.18920558136356525,0.2098687743660838,0.0
653,192925,2.064830522520624,37212740.666666664,0.0018298885125562106,0.5297938370964024,0.0,0.11418140464472823,0.339388448877303,0.0,0.0,0.11434620035421203,0.09973690731118953,0.3380634098597522,0.09905730583921339,0.009407727758329938
654,192961,8.18203860823344,1619290.8333333333,0.02586770237382723,0.0,0.0,0.0,0.6910432499000334,0.0,0.0,0.12345538093064402,0.09098221495109227,0.0,0.0,0.0
655,193016,-0.7690019851489883,137617819.0,0.0028637679543518997,0.22341613455352513,0.0,0.064127910402843,0.37466328881920924,0.0,0.0,0.1811562352982792,0.13478465798579956,0.23558881935194745,0.07380699854476451,0.0
656,193052,4.146090541327387,4598217.0,0.27567638354895674,0.3855868118736748,0.0,0.0,0.5393488026627132,0.0,0.0,0.2818267384945078,0.027647962967674935,0.15117649587510407,0.0,0.0
657,193061,6.313312864088441,1168502.0,0.028187656789062692,0.3187559798785111,0.0,0.0,0.3700340264714994,0.0,0.0,0.01924372686853196,0.1468066236372153,0.3365862160840689,0.0,0.11332158609912521
658,193070,4.879120870450529,4031291.3333333335,0.0038378934657331467,0.0,0.0,0.0,0.5650016694402472,0.0,0.0,0.1583284644771394,0.07764840281947703,0.15004063214152885,0.0,0.0
659,193247,4.4491209591850875,4132109.3333333335,0.06220152451596957,0.16519944454519112,4.759473934539325e-06,0.0,0.3046722384241527,0.0,0.15935932802036215,0.0004540860809749467,0.09736818838610917,0.38338300664519365,0.0,0.036261625216757735
660,193292,-0.2502636627124731,110089210.66666667,0.0024128461974136173,0.22884859785472406,0.0,0.033546648010604925,0.5603273135770083,7.322697611493456e-05,0.0002356573652970025,0.055088961911956294,0.11831398603421119,0.21731214943885266,0.04864870469655955,0.0
661,193353,-0.5378024332023716,58562239.666666664,0.00018214239631852877,0.3338565364181,0.0,0.22444146446835292,0.2996897932848299,0.0,0.0006026010423701975,0.08866531339799225,0.16351305985741588,0.16573444575511712,0.2420505445263623,0.0
662,193380,0.6613966478210682,37841474.0,0.0,8.405239887501916e-05,0.0,0.0,0.037768974503124976,0.0006670723238740647,3.1711238309585934e-06,0.002216677218581214,0.007987576452932745,0.046328595269130725,0.0,0.0
663,193399,0.44310308484086464,50142220.666666664,0.0012856763384139975,0.436074729890636,0.0,0.19005506151562415,0.3260126619043106,0.0,0.0,0.09912308298112738,0.15090830440683448,0.21629085939565687,0.20766509131207075,0.0
664,193584,-0.391887596224122,80303405.83333333,0.017833459056173076,0.3459485274841031,0.005797967037242827,0.19965432142785727,0.4187781948268758,0.0,0.023251703718211954,0.08742267853375708,0.15716194353608104,0.14546141447902683,0.16792406490604744,0.0
665,193609,0.6613966478210682,37841474.0,0.0,0.0009867216060346908,0.000473409148914231,0.1439818561683582,0.023561740750373518,0.0,0.0,0.007545297169625757,0.005198159035771175,0.007236548625634051,0.12199032821325441,0.0
666,193645,1.2982519484968842,63179375.5,0.008274199386475417,0.21979682673501577,0.027128390181697822,0.07114686105119858,0.3175048477647583,0.0,0.0,0.19251987145710234,0.15414670409333184,0.22753762420459506,0.10829095248021248,0.0
667,193654,-1.515477816514329,402187333.3333333,0.01633649990634547,0.2825573820491612,0.008273507702049295,0.09346225059300725,0.3633692259494332,0.037594006772963186,0.0,0.20388260197155225,0.07772082992834185,0.18054936256901843,0.11405837412416438,0.0
668,193900,-3.561195061185313,6305138000.0,0.01363224193771281,0.09094884203961912,0.0,0.06617206972049355,0.25584618449271057,0.17395180988372763,0.0025689102020183116,0.013116524967415463,0.020923094783968248,0.10980238127486926,0.07972791396476968,0.0
669,193973,-0.2473939338962732,85719568.33333333,0.02566072379311445,0.5322642879228996,0.001948973494791864,0.209855122345557,0.3320041159018903,0.0,0.017505619730041805,0.10584347125250922,0.14989443775585976,0.18807730035815823,0.15001181663284546,0.03192453858406232
670,194091,-1.132510949979468,257154826.5,0.0015501847872180614,0.205527511263725,0.012059074328385848,0.07093185033673349,0.4569960851969465,0.04828711365187359,0.000712351656626078,0.08247328126012572,0.10613031082528279,0.232218635154932,0.07318222225421334,0.0
671,194116,1.2836758571676976,14812861.0,0.006004973200878164,0.03605706779624364,0.0,0.018319958581937683,0.5270461819180868,0.0,0.0,0.13341519012881217,0.10848522105216542,0.23105335064351623,0.0,0.0
672,194161,1.75688163773724,43765566.0,0.00736362387422721,0.33974115632367236,0.0,0.13068445940658766,0.42380324751198234,0.0,0.0,0.06409281899838791,0.22750829956134921,0.1284635848191704,0.1561320491091101,0.0
673,194189,5.6687464667194325,3594462.1666666665,0.0010154045762896472,0.34142094415330476,0.0,0.0,0.42417078345471526,0.0,0.0,0.028961773743341204,0.24704131675146765,0.2865920645615364,0.0,0.00394124795582538
674,194310,-1.78279854149024,368795027.5,0.010730285673388044,0.47983393566769283,0.0,0.1776974943983846,0.3649401789543742,0.012292184895759384,0.0,0.14280463330451673,0.12837949891646339,0.16088818017844164,0.19023038707682502,0.0
675,194392,1.0367597048928678,27263581.833333332,0.023360888671689638,0.35584286855534286,0.01304466041332268,0.2890627583288136,0.2597045896836825,0.0,0.10981637892027774,0.0626263456664544,0.1606931984743922,0.1889160980932739,0.21824338916191932,0.0
676,194569,4.906739799797849,3630654.0,0.0386573603543604,0.06730265860273842,0.0381811376132234,0.15389321042434778,0.19565969840878988,0.0,0.0,0.08628330690099727,0.16705250165213578,0.24624259614567146,0.13143660435098836,0.0
677,194578,-1.2611228965213603,192454878.5,0.014627169696125248,0.2754107954019293,0.0,0.09724151263850658,0.4304461396129275,0.002692268290131532,0.023429296961157572,0.14066563572891363,0.10490238018743356,0.17776676330568225,0.12009751591375395,0.0
678,194657,6.522888392421935,4156660.6666666665,0.001958663613147156,1.1870659877456118,0.0,0.0,0.3925549371282172,0.0,0.0,0.0,0.03406981662042495,0.07019901873154268,0.0,0.5031762275198152
679,194675,7.886709550130732,624379.0,0.0,0.0,0.0,0.0,0.5741977228574311,0.138071587929767,0.02083029698308239,0.06841517732018533,0.059326146459121785,0.13915906845041234,0.0,0.0
680,194693,5.517173437675831,2042903.6666666667,0.004782000652339456,0.2390538565124053,0.0,0.015967958025757782,0.3866561826785437,0.0,0.0,0.10400857537580088,0.1808293783146244,0.3284532424517978,0.0,0.0
681,194718,4.670866977662068,2061943.0,0.0,0.4661452814166056,0.0,0.03892008653973461,0.3470391761556939,0.0,0.0,0.011478978807852593,0.15494172244334592,0.1929073694083687,0.0,0.2730992078830501
682,194736,4.777273798589179,5847650.833333333,0.0017736752123110409,0.24559600215528146,0.0,0.0,0.4901429505666165,0.0,0.0,0.0,0.12478572235773883,0.3850712700726973,0.0,0.0
683,194763,3.8041168049543397,6674350.666666667,0.0,0.6992605323104589,0.0,0.10049219769293911,0.45023743133664135,0.0,0.05315146262417937,0.0,0.06761194547164937,0.18916918859322743,0.15633420919048704,0.08349571284137902
684,194824,-2.089361492204665,427875000.0,0.04179141104294479,0.4031940792676989,0.0057396046353101575,0.14081565877884897,0.3387406758204304,0.26758282208588957,0.0,0.05689395267309378,0.06554679131366248,0.11538299737072744,0.09771779141104295,0.02492005063784205
685,194958,0.5750706637681088,38517254.0,0.010629556648387585,0.39314649741126406,0.0,0.13137446142967513,0.4424733480048534,0.0,0.0,0.06832373962415217,0.17993077855446288,0.21775524288413706,0.09151682169935237,0.0
686,195003,-2.1813957344654837,565501333.3333334,0.014476240551156965,0.3315544790934769,5.776585260040648e-05,0.14548624701150129,0.46482413245120546,0.07149673681877555,0.026377774529267244,0.10526942465210809,0.08762932477612784,0.09177284580525598,0.15108717692383866,0.0
687,195030,-3.340538333483648,4063231833.3333335,0.002702485185130342,0.05080400060034313,0.004087961015925295,0.029771211266105865,0.0913657769383985,0.07538047197323346,0.0045626242263393695,0.016786719569820262,0.01719944521994007,0.03813712984052801,0.029890533360738995,0.0
688,195128,0.6506242997747956,48622355.666666664,0.0162437659763187,0.4220429824643009,0.0,0.15238694008977366,0.40568183564011745,0.0014184798820970328,0.0,0.08570194257762104,0.15552382704726625,0.21652665436811724,0.13514726048478098,0.0
689,195164,0.14691600029978022,56333436.833333336,0.03439794567714714,0.5238067772662465,0.0,0.28102817006362835,0.30048030592227815,0.021516679402787252,0.0,0.1356426413192892,0.27812235883436437,0.14825311519176174,0.09900665241677174,0.016311330978294267
690,195173,0.3399476535430831,54030868.5,0.025417390184402953,0.43096178745797264,0.0,0.03868046281728749,0.3798028251202366,0.0,0.0,0.10158164802897193,0.2364417141780104,0.282173812672781,0.0,0.0
691,195191,4.709431532710853,4896138.0,0.0009073137508242891,0.0038299914476811452,0.0,0.006888081994420909,0.5223284147628192,0.0,0.0,0.2506549720071888,0.04620829042536519,0.18080828876419197,0.0,0.0
692,195216,-0.8952201445797522,125121520.0,0.05548833512678981,0.4972251922237944,0.0,0.2622804640906962,0.34803723612053306,0.0012108615155357236,0.019132713274796105,0.10249617731626022,0.17101626216390808,0.15639028628595092,0.20160438294973823,0.0
693,195234,-0.4456518222829012,82880841.83333333,0.012018863201258789,0.47424450327987033,0.0,0.1783247491990263,0.4824861365076506,0.0,0.0,0.04886592699928154,0.15977481896997545,0.19006884443827773,0.11880427308481468,0.0
694,195243,0.45948781028901525,31969460.5,0.037586965222638026,0.5468128090556924,0.0,0.20860886907991458,0.3630292363968211,0.0,0.0006510067110245208,0.08247829205625788,0.16936698592917035,0.18123446802196325,0.097189399447847,0.0379428204614213
695,195289,7.7710103929343965,2155253.6666666665,0.01083205828362663,0.0,0.0,0.0,0.6241326427005267,0.0,0.0,0.18926844032744175,0.014201499251209565,0.0,0.0,0.0
696,195304,-0.1266173720272191,80772730.16666667,0.008106857334757127,0.4069972225217652,0.0,0.19226155248134372,0.457077474338436,0.0007967334173370694,0.003372464519951093,0.081735101929956,0.1457593027874645,0.19305907411849874,0.11819984888835657,0.0
697,195438,3.425926169306836,5080803.833333333,0.11768118187860235,0.0389261239929128,0.0,0.30255225690501797,0.5086646886550727,0.0,0.06073618993949875,0.012192558900538802,0.0990270141965397,0.3193795155051417,0.0,0.0
698,195474,-0.8540865944903816,100745170.83333333,0.025099222911470407,0.595145055960292,0.008434508502702838,0.33422157662561247,0.31750780610203777,0.0,0.013629925437699848,0.09317469931664632,0.18837024487650175,0.17947003828678143,0.20749382156076052,0.0
699,195526,-1.206218590179299,160063333.33333334,0.04828713634186468,0.2333815781253254,0.0,0.21999208646577392,0.36554280597263583,0.016051979424811014,0.0,0.11808554947000145,0.12021699743851391,0.2022876361440263,0.17556592182261188,0.0
700,195544,0.9014113009576191,52201666.666666664,0.17271657035215993,0.201653986143482,0.017592030905782065,0.0,0.44005299958494304,0.0,0.0,0.07785511318284857,0.1988442259187127,0.28324766131349577,0.0,0.0
701,195562,1.2740437044466288,65161333.333333336,0.005765822266783982,0.36070963864050254,0.01835444333040044,0.0,0.4326082953080559,0.0,0.0,0.0753770129524667,0.1913353522538929,0.3006793394855845,0.0,0.0
702,195702,3.5971752974236852,4710117.0,0.003950715732397588,0.0,0.0,0.0,0.37382351648589623,0.0,0.0,0.23829818523262442,0.01731057494608591,0.3701534378020758,0.0,0.0
703,195720,-0.347378077276718,95501604.66666667,0.015390959538990502,0.3596426830021781,0.0,0.14728701033274785,0.433044215794573,0.0,0.0,0.10411744948899881,0.15864451233967747,0.11815318572622657,0.1803730460179981,0.0
704,195809,-2.312571777575206,463313565.5,0.017292913690868394,0.5207213853242263,0.0,0.13987415253726979,0.40879850228919457,0.014228961026755577,0.0,0.1292244003303777,0.10428487119270416,0.1559687395626954,0.1754719256110363,0.006218321775716134
705,196413,-2.711086555483398,958194198.6666666,0.015463730999364891,0.32709431442616305,0.006879376514530321,0.18988974999694183,0.4109481076117947,0.07041026053022136,0.0,0.12956016762859437,0.12009514076248169,0.12119881786830383,0.14778750559860415,0.0
706,196431,5.663997468110416,4120184.0,0.004971299016419331,0.15193831958313836,0.0,0.0,0.5393586386756838,0.0,0.0,0.009029046599213369,0.20972651545011906,0.24188575882371596,0.0,0.0
707,196440,6.232886015346882,1909234.6666666667,0.0006422294168832747,0.3081495656898471,0.0,0.0,0.6051595019575033,0.0,0.0,0.03256994425689595,0.11208103631053559,0.17101730466518522,0.0,0.0
708,196583,5.048412315636532,1545548.0,0.0010087037089757161,0.1675235364198761,0.0,0.0,0.5479072794892168,0.0,0.0,0.011120435383868161,0.057671130239889026,0.38104122291899056,0.0,0.0014665779818334123
709,196592,-0.5381902821445811,379017508.3333333,0.0010250186111675009,0.08058334860124426,0.0,0.012751389826956323,0.32905428005623577,0.0,0.0,0.1471893305896313,0.07690717717723727,0.09039204235529928,0.01635886785441156,0.0
710,196653,2.1340160781923734,18263085.166666668,0.002619491699426359,0.1008138539133827,0.0,0.008742288896405975,0.4691791349491872,0.0,0.0,0.0644900166602921,0.13289882174069695,0.3071738582029098,0.013085841255864481,0.013163210440046954
711,196866,-1.3818770903668873,130722758.16666667,0.04909276005190981,0.30225252450909307,0.0,0.20975601508020505,0.3680265026129746,0.007143400377227607,0.0,0.0934781403384531,0.1478229009572777,0.19692175023199127,0.18052136315784514,0.0
712,197045,0.21508981237188443,80802897.66666667,0.010501634526778294,0.2642473469381727,0.0021856724420357314,0.14583741846254664,0.39633591646814414,0.00041555646686317467,0.0,0.09470489368960047,0.1974379854438636,0.21447832524718904,0.09644168577733307,0.0
713,197133,-1.6056446305516752,188945931.16666666,0.08851549962855468,0.2589887295508993,0.0,0.1336210735567335,0.417558489772789,0.01604817304758632,0.0,0.12656040550337794,0.10952503204957877,0.20601984789851527,0.1187264959600828,0.0
714,197142,4.1750105898513965,8928196.333333334,0.007149708364014844,0.35494709289733734,0.0,0.026039301928433546,0.342921222349165,0.0,0.001555521348488864,0.07593963827483034,0.18465183468000945,0.3598843349808354,0.030030738944696888,0.0
715,197197,0.06202593849148902,73085764.16666667,0.011413549677030696,0.5223746890881634,0.0,0.22845344357246405,0.3126046263660763,0.0,0.0,0.057666221067652734,0.2845455619224158,0.17955380891150974,0.16562978173234533,0.0
716,197221,2.2379507431920844,7203575.833333333,0.0262125141321596,0.6102981956530616,0.0,0.17405526954148118,0.36315535883741074,0.0,0.0,0.09901260843717548,0.09724737401829717,0.3044919704808642,0.13609268822625245,0.0
717,197230,0.3408379058985555,22723199.0,0.02684561124807588,0.5008517653404934,0.0,0.4189498435790958,0.20753561151315006,0.0,0.0,0.07313033550719099,0.16356838665189705,0.27861118938402996,0.27715447694373196,0.0
718,197601,5.241063935763582,1590493.5,0.013936974069159457,0.2049784128846382,0.0,0.13730685895080152,0.6132819782036204,0.0,0.03656590443993222,0.01830941151284177,0.0963644302853171,0.05323075301261317,0.055352211960208154,0.037227019999348215
719,197610,4.065726418280303,3044716.3333333335,0.00037266744827569594,0.3688952304150063,0.0,0.0,0.6855210047482255,0.0,0.0,0.041996577896857165,0.030640511776192834,0.23677772280701792,0.0,0.0
720,197647,5.748678761577535,2843948.1666666665,0.006766063305537273,0.2320423209776034,0.0,0.012869901695934568,0.855976336652643,0.0,0.0,0.010431507512824456,0.04681226902342161,0.08677988681111101,0.0,0.0
721,197692,4.73146014306795,2463807.6666666665,0.0,0.0,0.0,0.0,0.45352139905942335,0.17929341887211706,0.0,0.037561305854096026,0.11528531109638834,0.1821085060346296,0.0,0.0
722,197708,-0.7523536538942953,413971333.3333333,0.04844844449776716,0.16146971529429574,0.011771749090516736,0.048468331945690286,0.2731763229982109,0.1295174223013832,0.0,0.10526936647787206,0.05853907758508239,0.14835930668307146,0.052705742909734496,0.0
723,197735,4.558961126326871,5958391.166666667,0.0006292806053043345,0.0865568381755847,0.0,0.25836504468054533,0.37961707056997235,0.0,0.0,0.0,0.019043759211623875,0.15313599613452702,0.43035649416214056,0.0
724,197744,4.783238965339712,5256807.333333333,0.0,0.3503577773632183,0.0,0.10527825444366676,0.5738823919867204,0.0,0.0,0.031017147163214784,0.025883834941132205,0.08413078610071437,0.09987884281092796,0.18520699699729026
725,197911,0.7735746700625808,26514285.833333332,0.10661654316353923,0.3655804608226452,0.0,0.17469875909348617,0.321450250891477,0.0,0.004360202925825239,0.04157488936074493,0.2734407485926691,0.21608944586885126,0.11908335704434556,0.0
726,197984,1.8980405551207118,30374002.0,0.03338083338507715,0.20966776126504502,0.0,0.24219572163501316,0.25353692279338097,0.0,0.0,0.05842235299341413,0.27553205424384536,0.23984176226322323,0.17207652342508792,0.0
727,197993,0.2712063908914665,16789472.166666668,0.03934112163323617,0.10816703955741788,0.0,0.14189545744405127,0.29474455485413165,0.0,7.010345461227671e-05,0.15019145976129705,0.10201652855217316,0.3382770629686164,0.11470029040916939,0.0
728,198066,1.2140656050544367,18057443.666666668,0.04531373220768366,0.483608994045318,0.018897423852778275,0.3229056637788025,0.280498609151598,0.0,0.0,0.041023746975185536,0.24320741339337973,0.21318803874250858,0.21847176928753534,0.0
729,198109,0.6613966478210682,37841474.0,0.004111718798268799,0.0,0.0,0.0006135904395972173,0.1127636835710998,0.0,0.0,0.017700006435619642,0.02913796381187477,0.03456423235521957,0.0,0.0
730,198136,-1.1140342944196764,149558464.0,0.05834798267697284,0.34212726892764384,0.0,0.08318629273075889,0.5259933176812157,0.0,0.009797007097728239,0.07314149067484406,0.14332124882837344,0.216880786722531,0.0308661489953075,0.0
731,198215,0.4822894403100134,54882995.0,0.015832876224533058,0.3663294766135363,0.0,0.14014434100519965,0.21450170190845697,0.00013691247474134142,0.0,0.023904368435675446,0.08565572390257979,0.22122068046760204,0.07045888864726375,0.38412172112691734
732,198303,0.8908017427727596,27180482.333333332,0.0,0.6147469212804134,0.0,0.38635674444187873,0.2804852849864192,0.0,0.0,0.035931506096525366,0.2738292772753959,0.18959457513673997,0.19593500100629807,0.0
733,198385,-0.9744435315846716,129169357.83333333,0.16578983353749402,0.1916173844568944,0.0,0.19739050933605903,0.30894396191206064,0.01185626652498635,0.015957441722823873,0.08782825269316615,0.21335690571102386,0.1830774785134896,0.174444179677201,0.0
734,198419,-3.6279489241781473,6001105166.666667,0.018918265360622046,0.03785561054018078,0.0,0.03828000459137652,0.18433007520198155,0.15675390457940927,0.0,0.032617242085214805,0.013171379460633235,0.043675649632424644,0.04672628216730412,0.007386111741473397
735,198516,-1.4561310847509288,232846927.66666666,0.01886151363047904,0.17730551173846065,0.0,0.1818808981407747,0.47715506397283614,0.0,0.0,0.03516907186791984,0.1714595431144641,0.15210594439981326,0.16411037664496678,0.0
736,198561,-0.02759025700331128,66613214.0,0.01677234039480515,0.3991439796514447,0.0,0.22665470197349533,0.39852421523052967,0.0,0.0,0.04147861463843095,0.23398293517759605,0.17088127589820243,0.12727543316956103,0.024057016174998953
737,198598,1.4393979086269353,18125872.666666668,0.047188918793758125,0.4013672684228279,0.0,0.22968218284221276,0.339823803977585,0.0,0.0,0.026017248493672523,0.206972039488747,0.18804095096625967,0.2364565601236891,0.002413566552326731
738,198613,-0.0911985720080459,48398358.0,0.028907881544245777,0.43215830104539227,0.0,0.1770654354293039,0.2993350036103842,0.00292650424214805,0.0028365838361706403,0.09820049060342088,0.19854701475616177,0.1341403014815778,0.12838974137648776,0.0
739,198695,-1.4755391086120684,170379779.66666666,0.0345605369263116,0.18952132835152413,0.0,0.38143135662661254,0.3077354314143291,0.0,0.0,0.04328460032695704,0.1670915129856597,0.18528676091589186,0.2877978327549546,0.0
740,198747,4.975682639837307,2159954.0,0.002426131914537686,0.0,0.0,0.03233232436122868,0.2837088197248645,0.0,0.001088912078683157,0.03126825849069008,0.2060929692638516,0.31472830748556063,0.011240671483435912,0.12001814236167374
741,198756,-0.14329213120601872,45058355.0,0.05111908768085297,0.12788183974610998,0.0,0.1412302927318733,0.2731545570183377,0.0168690542149915,0.022755690925689586,0.09117477768551471,0.16159299793937587,0.23931969627682445,0.19143431889601828,0.0
742,198808,1.2347666728413902,19174796.666666668,0.14025606355843145,0.46415556079777637,0.020219553827515595,0.36327575138128365,0.2839003855581954,0.0,0.028224419241994567,0.07350084894424781,0.2385142197944211,0.20477251475417643,0.17108761170696463,0.0
743,198835,-0.6032422884333962,50643550.5,0.0473730838967672,0.5580371186652879,0.0,0.20332752604565776,0.378525823671598,0.0,0.018212954217470725,0.04383636504053298,0.20486158449731917,0.23106821864711086,0.10815253760693576,0.0
744,198862,0.5086585783949742,30844565.333333332,0.027204625004927936,0.1036128990243727,0.0,0.2493871908023646,0.22193553686648376,0.0,0.010037365199375588,0.050318972453018626,0.0869673302577258,0.4888680065259687,0.1416461253206616,0.0
745,198871,2.1135622728180836,15742008.166666666,0.2703045542188291,0.0,0.011646269314919785,0.3715185892896829,0.16251669669971902,0.0,0.0,0.06856184771597704,0.1763029831147443,0.25213315382919854,0.34048531864036113,0.0
746,198899,0.4758776952798791,32207390.666666668,0.09392331813861522,0.5527987716939338,0.0,0.3094142512134792,0.29648158292280985,0.0,0.01685487364121767,0.032620173349032146,0.07358279008673081,0.29018236621714527,0.258912286716138,0.0
747,198950,0.5788275323532034,55754502.833333336,0.04750181657226208,0.3946000331566643,0.0,0.15957383495874713,0.37198231735046977,0.0,0.006201304811204531,0.1308352204031401,0.09010495854808642,0.23836674453113005,0.15750383473511798,0.005005619620851131
748,198969,0.46643990669770263,51885238.166666664,0.04921924983358064,0.4463115904427653,0.0,0.22700339729576716,0.4128691015709546,0.0,0.0,0.04316956188588888,0.204984713233898,0.1467827960790993,0.1921938272301593,0.0
749,199032,2.192244482137962,18870698.166666668,0.028242004012057884,0.3003665585981808,0.0,0.2091074637770203,0.25233595623281524,0.0,0.002285200735683786,0.06884102300790161,0.25127922090923516,0.25122894896602,0.17268678338689622,0.0
750,199069,0.9204129384479552,41077047.333333336,0.024695543274280456,0.18437508677798345,0.0,0.11141596821361924,0.2669823468811155,0.0,0.0,0.11876456926772616,0.310297578837661,0.22034261842676095,0.05588380411178855,0.0
751,199209,1.2219819131431544,30799201.666666668,0.020271531929859005,0.5738139424717772,0.0,0.22424565009017278,0.3163421551889792,0.0,0.02710196871444882,0.05228336816738918,0.1935394375211349,0.21216495817180542,0.19856811223624246,0.0
752,199272,0.8484618871474209,23029366.5,0.02484016078630155,0.38010916047849885,0.0109426298519038,0.20328717393651854,0.1719756888087506,0.0,0.007193453049030535,0.08822585284749365,0.19244144934106924,0.2566391191582857,0.27649276269352296,0.007031674101847309
753,199306,1.3139800965635062,28165294.0,0.04278458209359836,0.3381625095054928,0.0,0.18869513664583085,0.37800835666760657,0.0,0.0,0.11748706286064922,0.20077002687539255,0.1698074291951885,0.13392712440116314,0.0
754,199315,3.987568148920601,4398338.0,0.008332692939924126,0.2031217246150705,0.0,0.11892583062056622,0.23852600686895822,0.0,0.0,0.06326639744376171,0.0843334459516299,0.4944006122312564,0.10427074954221345,0.0
755,199412,-0.4868425019705261,60603431.166666664,0.09114579917885673,0.3108428291492748,0.0,0.1819726367693257,0.34833105585410656,0.0,0.0,0.10031950418692878,0.20994598416398244,0.26074558314268387,0.08065787265229843,0.0
756,199458,4.305088193224432,4417444.5,0.01575311246128842,0.11814557036313643,0.0,0.25141104394935426,0.22024804159961717,0.0,0.0,0.0870053564528843,0.19909950198582008,0.23200540493491204,0.26164169502676643,0.0
757,199582,0.3377924872013906,29421452.5,0.005631361447343001,0.12520226525186,0.002552870789321726,0.2677815561054755,0.23925329088811415,0.0,0.06463578460875331,0.06491982338397467,0.2030663623195807,0.3050920525875918,0.11640126083736575,0.0
758,199607,0.9276213588088117,25609540.333333332,0.13551031978043704,0.3920584426473046,0.0,0.2843040551254981,0.34004599666054136,0.0,0.0,0.0782641406514377,0.1501647022923918,0.3219681634009805,0.10955698397866598,0.0
759,199643,0.3626810984241903,40746374.0,0.019463952792461974,0.1086866036226929,0.0,0.16046443789084153,0.24219782517744196,0.013102519666330718,0.010661161326076933,0.025806108129605182,0.1459308706422155,0.317811694524442,0.1163392641187328,0.12815055641515488
760,199698,3.0414589817769464,16885475.666666668,0.006766387214795074,0.3803198555634411,0.0,0.28778082788981546,0.22156218203072237,0.0,0.0,0.05252051235275634,0.36932003711987027,0.20104335428158007,0.13517832594075377,0.0
761,199759,1.688427396298054,29051889.833333332,0.02591420056729643,0.05594362395437741,0.0,0.1634146646076765,0.27061175865329107,0.0,0.0,0.1580546633285859,0.03986488222662325,0.24981933619361388,0.14795241748444143,0.006214684633912428
762,199847,-2.2326752417180726,1424061833.3333333,0.013519746158026145,0.07090589851494042,0.36654728592660596,0.06578061743807707,0.16311288449436478,0.12506561337282757,0.015347882249026874,0.5286149208642743,0.024534164071293253,0.07838037463494973,0.06494416031326355,0.0
763,199865,0.7983571358523233,29191748.5,0.06971302181505161,0.3264556534985677,0.0,0.24424407694066927,0.33126284527515254,0.0,0.033203817852842904,0.07568811211611164,0.1721528545415268,0.19960653150552687,0.18808583870883924,0.0
764,199962,-1.0758423612836014,73835063.5,0.04389807289865742,0.5941793991504681,0.0,0.2544612605816115,0.41109390842920224,0.0,0.0,0.06528372300151584,0.19131326857101347,0.15076484404097973,0.13342605621695353,0.0
765,200156,1.1211674789539703,23794597.833333332,0.10170895442815042,0.28619096153806955,0.0,0.21319091146367838,0.40558496656527504,0.0,0.0,0.020035766241534924,0.19480540075248315,0.2116708885750097,0.16790297786569722,0.0
766,200217,0.9911196201682172,73521588.0,0.016046366318057947,0.18510560009485466,0.012530489684199966,0.11614919824637085,0.32560506582093957,0.0,0.0,0.01957929463293602,0.091447906883259,0.2519457096964047,0.10989869850653027,0.0
767,200484,3.9004980025480873,5381202.666666667,0.028111838444045467,0.17088432152217767,0.0,0.17649948512129382,0.2545252585419567,0.0,0.0,0.07404611781951098,0.22134608942437156,0.2777458731654039,0.17233666104875686,0.0
768,200785,3.9829893403069683,5403496.5,0.0,0.1256121383626324,0.0,0.0,0.41466451398645304,0.0,0.0,0.05338071376561454,0.25883860570650874,0.17104554430635793,0.0,0.0
769,201061,3.358264341440778,5461524.5,0.3664085000442642,0.0715293565621345,0.027451065479366914,0.048841887767173194,0.24171581274300485,0.0,0.0,0.15156046020972105,0.31025226259322525,0.2964714339375389,0.0,0.0
770,201104,-0.12120897674848466,97879706.0,0.010122350251712715,0.22504955555683148,0.0064561238056845,0.21075688219442207,0.37536074468116337,0.0,0.0018651704300514894,0.07361546086649123,0.18259835871050398,0.22293518297517842,0.13611345713141665,0.0021419080818789273
